siren,nom,type,regcode,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,id_ods,pop_insee,lat,lon,merge,depcode,orga,tags,tranche_pop,tranche_ptf,platform_clean,text,id_odf,dep_label
218300093,BANDOL,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/mairie-de-bandol,1,,,,,8122,43.135894,5.752869,ptf,83,Data Sicoval,Social,p_5_10,d_1_5,OpenDataSoft,"<p>L'organisation BANDOL est une commune et se situe dans le département de Var (83). Cette commune représente une population de 8122 habitants</p><br><p>BANDOL publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.sictiam.fr/fr/organization/mairie-de-bandol'> la plateforme de BANDOL</a>.</p><br>",odf_218300093,Var
215500299,BAR LE DUC,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/56b89c46c751df22549f9dea,32,56b89c46c751df22549f9dea,,16337,48.770942,5.166424,datagouv,55,DataGouv,Administratif-Education-Culture-Economie,p_10_25,d_26_50,DataGouv,"<p>L'organisation BAR LE DUC est une commune et se situe dans le département de Meuse (55). Cette commune représente une population de 16337 habitants</p><br><p>BAR LE DUC publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 32 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/56b89c46c751df22549f9dea'> sa page sur datagouv</a>.</p><br>",odf_215500299,Meuse
211200563,BARAQUEVILLE,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/59bf94cec751df629f10513d/,1,59bf94cec751df629f10513d,,3141,44.276355,2.432449,datagouv,12,DataGouv,Urbanisme,p_1_5,d_1_5,DataGouv,"<p>L'organisation BARAQUEVILLE est une commune et se situe dans le département de Aveyron (12). Cette commune représente une population de 3141 habitants</p><br><p>BARAQUEVILLE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/59bf94cec751df629f10513d/'> sa page sur datagouv</a>.</p><br>",odf_211200563,Aveyron
210500120,BARATIER,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-baratier-05012/,1,,,612,44.505258,6.503594,datagouv,05,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation BARATIER est une commune et se situe dans le département de Hautes-Alpes (05). Cette commune représente une population de 612 habitants</p><br><p>BARATIER publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-baratier-05012/'> sa page sur datagouv</a>.</p><br>",odf_210500120,Hautes-Alpes
210400198,BARCELONNETTE,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-barcelonnette-04019/,1,,,2575,44.386204,6.651355,datagouv,04,DataGouv,Equipements,p_1_5,d_1_5,DataGouv,"<p>L'organisation BARCELONNETTE est une commune et se situe dans le département de Alpes-de-Haute-Provence (04). Cette commune représente une population de 2575 habitants</p><br><p>BARCELONNETTE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-barcelonnette-04019/'> sa page sur datagouv</a>.</p><br>",odf_210400198,Alpes-de-Haute-Provence
226700011,BAS RHIN,DEP,GES-44,,,https://www.data.gouv.fr/fr/organizations/5abcf3c688ee386e18f7f79c/,100,5abcf3c688ee386e18f7f79c,,1120000,48.579831,7.761454,datagouv,67,DataGouv,Administratif-Urbanisme-Environnement-Equipements-Social-Transport,p_1000_5000.001,d_51_100,DataGouv,"<p>L'organisation BAS RHIN est un département et se situe dans le département de Bas-Rhin (67). Ce département représente une population de 1120000 habitants</p><br><p>BAS RHIN publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 100 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5abcf3c688ee386e18f7f79c/'> sa page sur datagouv</a>.</p><br>",odf_226700011,Bas-Rhin
245400601,BASSIN DE POMPEY,CC,GES-44,https://data.bassinpompey.fr/donnees-collectivite,2,,,,,41208,48.768929,6.128609,ptf,54,Bassin de Pompey,Equipements-Administratif,p_25_50,d_1_5,OpenDataGazette,"<p>L'organisation BASSIN DE POMPEY est une communauté de communes et se situe dans le département de Meurthe-et-Moselle (54). Cette communauté de communes représente une population de 41208 habitants</p><br><p>BASSIN DE POMPEY publie uniquement sur un portail local avec une plateforme de type OpenDataGazette.</p><br><p>Cette organisation a publié 2 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.bassinpompey.fr/donnees-collectivite'> la plateforme de BASSIN DE POMPEY</a>.</p><br>",odf_245400601,Meurthe-et-Moselle
214400103,BATZ SUR MER,COM,PDL-52,https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Batz-sur-Mer,1,,,,Batz-sur-Mer,2974,47.277138,-2.479193,ptf,44,Data Pays de la Loire,Administratif,p_1_5,d_1_5,OpenDataSoft,"<p>L'organisation BATZ SUR MER est une commune et se situe dans le département de Loire-Atlantique (44). Cette commune représente une population de 2974 habitants</p><br><p>BATZ SUR MER publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Batz-sur-Mer'> la plateforme de BATZ SUR MER</a>.</p><br>",odf_214400103,Loire-Atlantique
214000309,BAUDIGNAN,COM,NAQ-75,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-de-la-commune-de-baudignan,2,,,52,44.089785,0.051427,datagouv,40,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation BAUDIGNAN est une commune et se situe dans le département de Landes (40). Cette commune représente une population de 52 habitants</p><br><p>BAUDIGNAN publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/datasets/base-adresse-locale-de-la-commune-de-baudignan'> sa page sur datagouv</a>.</p><br>",odf_214000309,Landes
216401026,BAYONNE,COM,NAQ-75,https://www.bayonne.fr/information-transversale/open-data-datagouvfr,52,https://www.data.gouv.fr/fr/datasets/?sort=-created&organization=58d53c4688ee380aeea5e932,52,58d53c4688ee380aeea5e932,,51228,43.266162,-1.332837,datagouv,64,DataGouv,Administratif-Equipements-Economie-Education-Culture-Transport-Environnement-Télécom,p_50_100,d_101_250,DataGouv,"<p>L'organisation BAYONNE est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 51228 habitants</p><br><p>BAYONNE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 104 jeux de données : 52 jeux de données sur sa plateforme et 52 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.bayonne.fr/information-transversale/open-data-datagouvfr'> la plateforme de BAYONNE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/datasets/?sort=-created&organization=58d53c4688ee380aeea5e932'> sa page sur datagouv</a>.</p><br>",odf_216401026,Pyrénées-Atlantiques
213400278,BEAULIEU,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/beaulieu,19,,,,,1778,43.728603,4.020106,ptf,34,Data Montpellier3M,Administratif-Environnement-Equipements-Transport-Urbanisme,p_1_5,d_11_25,CKAN,"<p>L'organisation BEAULIEU est une commune et se situe dans le département de Hérault (34). Cette commune représente une population de 1778 habitants</p><br><p>BEAULIEU publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 19 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://data.montpellier3m.fr/datasets/commune/beaulieu'> la plateforme de BEAULIEU</a>.</p><br>",odf_213400278,Hérault
200064699,BEAUSSAIS SUR MER,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,283,,,,,3556,48.562682,-2.139334,ptf,22,Dat'Armor,Administratif-Citoyenneté-Culture-Education-Environnement-Enfance-Social-Tourisme-Transport-Urbanisme-Economie,p_1_5,d_251_500,MGDIS Open Data,"<p>L'organisation BEAUSSAIS SUR MER est une commune et se situe dans le département de Côtes d'Armor (22). Cette commune représente une population de 3556 habitants</p><br><p>BEAUSSAIS SUR MER publie uniquement sur un portail local avec une plateforme de type MGDIS Open Data.</p><br><p>Cette organisation a publié 283 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://datarmor.cotesdarmor.fr/web/guest/donnees'> la plateforme de BEAUSSAIS SUR MER</a>.</p><br>",odf_200064699,Côtes d'Armor
216000562,BEAUVAIS,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/587cebc488ee3805cb9b81a4,1,587cebc488ee3805cb9b81a4,,56425,49.433589,2.086266,datagouv,60,DataGouv,Equipements,p_50_100,d_1_5,DataGouv,"<p>L'organisation BEAUVAIS est une commune et se situe dans le département de Oise (60). Cette commune représente une population de 56425 habitants</p><br><p>BEAUVAIS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/587cebc488ee3805cb9b81a4'> sa page sur datagouv</a>.</p><br>",odf_216000562,Oise
215600115,BEGANNE,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+B%C3%A9ganne,2,,,,Ville de Béganne,1420,47.596024,-2.240177,ptf,56,Opendata Morbihan 56,Administratif,p_1_5,d_1_5,OpenDataSoft,"<p>L'organisation BEGANNE est une commune et se situe dans le département de Morbihan (56). Cette commune représente une population de 1420 habitants</p><br><p>BEGANNE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 2 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.opendata56.fr/explore/?refine.publisher=Ville+de+B%C3%A9ganne'> la plateforme de BEGANNE</a>.</p><br>",odf_215600115,Morbihan
212200042,BEGARD,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,3,,,,,4752,48.627606,-3.30145,ptf,22,Dat'Armor,Santé-Culture,p_1_5,d_1_5,MGDIS Open Data,"<p>L'organisation BEGARD est une commune et se situe dans le département de Côtes d'Armor (22). Cette commune représente une population de 4752 habitants</p><br><p>BEGARD publie uniquement sur un portail local avec une plateforme de type MGDIS Open Data.</p><br><p>Cette organisation a publié 3 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://datarmor.cotesdarmor.fr/web/guest/donnees'> la plateforme de BEGARD</a>.</p><br>",odf_212200042,Côtes d'Armor
216401059,BEGUIOS,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/beguios/,1,5dcd6e3d634f411cead9eeb8,,256,43.358627,-1.086947,datagouv,64,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation BEGUIOS est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 256 habitants</p><br><p>BEGUIOS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/beguios/'> sa page sur datagouv</a>.</p><br>",odf_216401059,Pyrénées-Atlantiques
216201087,BERCK SUR MER,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5f06e7cf3a2888d20686160c/,1,5f06e7cf3a2888d20686160c,,13726,50.410885,1.58108,datagouv,62,DataGouv,Administratif,p_10_25,d_1_5,DataGouv,"<p>L'organisation BERCK SUR MER est une commune et se situe dans le département de Pas-de-Calais (62). Cette commune représente une population de 13726 habitants</p><br><p>BERCK SUR MER publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5f06e7cf3a2888d20686160c/'> sa page sur datagouv</a>.</p><br>",odf_216201087,Pas-de-Calais
212400378,BERGERAC,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5dc4192f8b4c41249cc6a390/,3,5dc4192f8b4c41249cc6a390,,27419,44.853456,0.487531,datagouv,24,DataGouv,Administratif-Culture-Environnement,p_25_50,d_1_5,DataGouv,"<p>L'organisation BERGERAC est une commune et se situe dans le département de Dordogne (24). Cette commune représente une population de 27419 habitants</p><br><p>BERGERAC publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 3 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5dc4192f8b4c41249cc6a390/'> sa page sur datagouv</a>.</p><br>",odf_212400378,Dordogne
200041481,BERRY NUMERIQUE,AGCT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/5d3f06948b4c410863800078/,3,5d3f06948b4c410863800078,,,47.08185,2.395419,datagouv,18,DataGouv,Télécom,p_na,d_1_5,DataGouv,"<p>L'organisation BERRY NUMERIQUE est un autre groupement de collectivité territoriale et se situe dans le département de Cher (18). </p><br><p>BERRY NUMERIQUE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 3 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5d3f06948b4c410863800078/'> sa page sur datagouv</a>.</p><br>",odf_200041481,Cher
